country_iso3,data_year,fiscal_year,income_group_code,income_group
GAB,2022,FY24,UM,Upper middle income
GAB,2023,FY25,UM,Upper middle income
GAB,2024,FY26,UM,Upper middle income
GAB,2025,FY27,UM,Upper middle income
GBR,1987,FY89,H,High income
GBR,1988,FY90,H,High income
GBR,1989,FY91,H,High income
GBR,1990,FY92,H,High income
GBR,1991,FY93,H,High income
GBR,1992,FY94,H,High income
GBR,1993,FY95,H,High income
GBR,1994,FY96,H,High income
GBR,1995,FY97,H,High income
GBR,1996,FY98,H,High income
GBR,1997,FY99,H,High income
GBR,1998,FY00,H,High income
GBR,1999,FY01,H,High income
GBR,2000,FY02,H,High income
GBR,2001,FY03,H,High income
GBR,2002,FY04,H,High income
GBR,2003,FY05,H,High income
GBR,2004,FY06,H,High income
GBR,2005,FY07,H,High income
GBR,2006,FY08,H,High income
GBR,2007,FY09,H,High income
GBR,2008,FY10,H,High income
GBR,2009,FY11,H,High income
GBR,2010,FY12,H,High income
GBR,2011,FY13,H,High income
GBR,2012,FY14,H,High income
GBR,2013,FY15,H,High income
GBR,2014,FY16,H,High income
GBR,2015,FY17,H,High income
GBR,2016,FY18,H,High income
GBR,2017,FY19,H,High income
GBR,2018,FY20,H,High income
GBR,2019,FY21,H,High income
GBR,2020,FY22,H,High income
GBR,2021,FY23,H,High income
GBR,2022,FY24,H,High income
GBR,2023,FY25,H,High income
GBR,2024,FY26,H,High income
GBR,2025,FY27,H,High income
GEO,1991,FY93,LM,Lower middle income
GEO,1992,FY94,LM,Lower middle income
GEO,1993,FY95,L,Low income
GEO,1994,FY96,L,Low income
GEO,1995,FY97,L,Low income
GEO,1996,FY98,LM,Lower middle income
GEO,1997,FY99,LM,Lower middle income
GEO,1998,FY00,LM,Lower middle income
GEO,1999,FY01,L,Low income
GEO,2000,FY02,L,Low income
GEO,2001,FY03,L,Low income
GEO,2002,FY04,L,Low income
GEO,2003,FY05,LM,Lower middle income
GEO,2004,FY06,LM,Lower middle income
GEO,2005,FY07,LM,Lower middle income
GEO,2006,FY08,LM,Lower middle income
GEO,2007,FY09,LM,Lower middle income
GEO,2008,FY10,LM,Lower middle income
GEO,2009,FY11,LM,Lower middle income
GEO,2010,FY12,LM,Lower middle income
GEO,2011,FY13,LM,Lower middle income
GEO,2012,FY14,LM,Lower middle income
GEO,2013,FY15,LM,Lower middle income
GEO,2014,FY16,LM,Lower middle income
GEO,2015,FY17,UM,Upper middle income
GEO,2016,FY18,LM,Lower middle income
GEO,2017,FY19,LM,Lower middle income
GEO,2018,FY20,UM,Upper middle income
GEO,2019,FY21,UM,Upper middle income
GEO,2020,FY22,UM,Upper middle income
GEO,2021,FY23,UM,Upper middle income
GEO,2022,FY24,UM,Upper middle income
GEO,2023,FY25,UM,Upper middle income
GEO,2024,FY26,UM,Upper middle income
GEO,2025,FY27,UM,Upper middle income
GHA,1987,FY89,L,Low income
GHA,1988,FY90,L,Low income
GHA,1989,FY91,L,Low income
GHA,1990,FY92,L,Low income
GHA,1991,FY93,L,Low income
GHA,1992,FY94,L,Low income
GHA,1993,FY95,L,Low income
GHA,1994,FY96,L,Low income
GHA,1995,FY97,L,Low income
GHA,1996,FY98,L,Low income
GHA,1997,FY99,L,Low income
GHA,1998,FY00,L,Low income
GHA,1999,FY01,L,Low income
GHA,2000,FY02,L,Low income
GHA,2001,FY03,L,Low income
GHA,2002,FY04,L,Low income
GHA,2003,FY05,L,Low income
GHA,2004,FY06,L,Low income
GHA,2005,FY07,L,Low income
GHA,2006,FY08,L,Low income
GHA,2007,FY09,L,Low income
GHA,2008,FY10,L,Low income
GHA,2009,FY11,L,Low income
GHA,2010,FY12,LM,Lower middle income
GHA,2011,FY13,LM,Lower middle income
GHA,2012,FY14,LM,Lower middle income
GHA,2013,FY15,LM,Lower middle income
GHA,2014,FY16,LM,Lower middle income
GHA,2015,FY17,LM,Lower middle income
GHA,2016,FY18,LM,Lower middle income
GHA,2017,FY19,LM,Lower middle income
GHA,2018,FY20,LM,Lower middle income
GHA,2019,FY21,LM,Lower middle income
GHA,2020,FY22,LM,Lower middle income
GHA,2021,FY23,LM,Lower middle income
GHA,2022,FY24,LM,Lower middle income
GHA,2023,FY25,LM,Lower middle income
GHA,2024,FY26,LM,Lower middle income
GHA,2025,FY27,LM,Lower middle income
GIB,1987,FY89,UM,Upper middle income
GIB,1988,FY90,UM,Upper middle income
GIB,1989,FY91,UM,Upper middle income
GIB,1990,FY92,UM,Upper middle income
GIB,1991,FY93,UM,Upper middle income
GIB,1992,FY94,UM,Upper middle income
GIB,1993,FY95,UM,Upper middle income
GIB,2009,FY11,H,High income
GIB,2010,FY12,H,High income
GIB,2015,FY17,H,High income
GIB,2016,FY18,H,High income
GIB,2017,FY19,H,High income
GIB,2018,FY20,H,High income
GIB,2019,FY21,H,High income
GIB,2020,FY22,H,High income
GIB,2021,FY23,H,High income
GIB,2022,FY24,H,High income
GIB,2023,FY25,H,High income
GIB,2024,FY26,H,High income
GIB,2025,FY27,H,High income
GIN,1987,FY89,L,Low income
GIN,1988,FY90,L,Low income
GIN,1989,FY91,L,Low income
GIN,1990,FY92,L,Low income
GIN,1991,FY93,L,Low income
GIN,1992,FY94,L,Low income
GIN,1993,FY95,L,Low income
GIN,1994,FY96,L,Low income
GIN,1995,FY97,L,Low income
GIN,1996,FY98,L,Low income
GIN,1997,FY99,L,Low income
GIN,1998,FY00,L,Low income
GIN,1999,FY01,L,Low income
GIN,2000,FY02,L,Low income
GIN,2001,FY03,L,Low income
GIN,2002,FY04,L,Low income
GIN,2003,FY05,L,Low income
GIN,2004,FY06,L,Low income
GIN,2005,FY07,L,Low income
GIN,2006,FY08,L,Low income
GIN,2007,FY09,L,Low income
GIN,2008,FY10,L,Low income
GIN,2009,FY11,L,Low income
GIN,2010,FY12,L,Low income
GIN,2011,FY13,L,Low income
GIN,2012,FY14,L,Low income
GIN,2013,FY15,L,Low income
GIN,2014,FY16,L,Low income
GIN,2015,FY17,L,Low income
GIN,2016,FY18,L,Low income
GIN,2017,FY19,L,Low income
GIN,2018,FY20,L,Low income
GIN,2019,FY21,L,Low income
GIN,2020,FY22,L,Low income
GIN,2021,FY23,L,Low income
GIN,2022,FY24,LM,Lower middle income
GIN,2023,FY25,LM,Lower middle income
GIN,2024,FY26,LM,Lower middle income
GIN,2025,FY27,LM,Lower middle income
GMB,1987,FY89,L,Low income
GMB,1988,FY90,L,Low income
GMB,1989,FY91,L,Low income
GMB,1990,FY92,L,Low income
GMB,1991,FY93,L,Low income
GMB,1992,FY94,L,Low income
GMB,1993,FY95,L,Low income
GMB,1994,FY96,L,Low income
GMB,1995,FY97,L,Low income
GMB,1996,FY98,L,Low income
GMB,1997,FY99,L,Low income
GMB,1998,FY00,L,Low income
GMB,1999,FY01,L,Low income
GMB,2000,FY02,L,Low income
GMB,2001,FY03,L,Low income
GMB,2002,FY04,L,Low income
GMB,2003,FY05,L,Low income
GMB,2004,FY06,L,Low income
GMB,2005,FY07,L,Low income
GMB,2006,FY08,L,Low income
GMB,2007,FY09,L,Low income
GMB,2008,FY10,L,Low income
GMB,2009,FY11,L,Low income
GMB,2010,FY12,L,Low income
GMB,2011,FY13,L,Low income
GMB,2012,FY14,L,Low income
GMB,2013,FY15,L,Low income
GMB,2014,FY16,L,Low income
GMB,2015,FY17,L,Low income
GMB,2016,FY18,L,Low income
GMB,2017,FY19,L,Low income
GMB,2018,FY20,L,Low income
GMB,2019,FY21,L,Low income
GMB,2020,FY22,L,Low income
GMB,2021,FY23,L,Low income
GMB,2022,FY24,L,Low income
GMB,2023,FY25,L,Low income
GMB,2024,FY26,L,Low income
GMB,2025,FY27,L,Low income
GNB,1987,FY89,L,Low income
GNB,1988,FY90,L,Low income
GNB,1989,FY91,L,Low income
GNB,1990,FY92,L,Low income
GNB,1991,FY93,L,Low income
GNB,1992,FY94,L,Low income
GNB,1993,FY95,L,Low income
GNB,1994,FY96,L,Low income
GNB,1995,FY97,L,Low income
GNB,1996,FY98,L,Low income
GNB,1997,FY99,L,Low income
GNB,1998,FY00,L,Low income
GNB,1999,FY01,L,Low income
GNB,2000,FY02,L,Low income
GNB,2001,FY03,L,Low income
GNB,2002,FY04,L,Low income
GNB,2003,FY05,L,Low income
GNB,2004,FY06,L,Low income
GNB,2005,FY07,L,Low income
GNB,2006,FY08,L,Low income
GNB,2007,FY09,L,Low income
GNB,2008,FY10,L,Low income
GNB,2009,FY11,L,Low income
GNB,2010,FY12,L,Low income
GNB,2011,FY13,L,Low income
GNB,2012,FY14,L,Low income
GNB,2013,FY15,L,Low income
GNB,2014,FY16,L,Low income
GNB,2015,FY17,L,Low income
GNB,2016,FY18,L,Low income
GNB,2017,FY19,L,Low income
GNB,2018,FY20,L,Low income
GNB,2019,FY21,L,Low income
GNB,2020,FY22,L,Low income
GNB,2021,FY23,L,Low income
GNB,2022,FY24,L,Low income
GNB,2023,FY25,L,Low income
GNB,2024,FY26,L,Low income
GNB,2025,FY27,L,Low income
GNQ,1987,FY89,L,Low income
GNQ,1988,FY90,L,Low income
GNQ,1989,FY91,L,Low income
GNQ,1990,FY92,L,Low income
GNQ,1991,FY93,L,Low income
GNQ,1992,FY94,L,Low income
GNQ,1993,FY95,L,Low income
GNQ,1994,FY96,L,Low income
GNQ,1995,FY97,L,Low income
GNQ,1996,FY98,L,Low income
GNQ,1997,FY99,LM,Lower middle income
GNQ,1998,FY00,LM,Lower middle income
GNQ,1999,FY01,LM,Lower middle income
GNQ,2000,FY02,LM,Lower middle income
GNQ,2001,FY03,L,Low income
GNQ,2002,FY04,L,Low income
GNQ,2003,FY05,L,Low income
GNQ,2004,FY06,UM,Upper middle income
GNQ,2005,FY07,UM,Upper middle income
GNQ,2006,FY08,UM,Upper middle income
GNQ,2007,FY09,H,High income
GNQ,2008,FY10,H,High income
GNQ,2009,FY11,H,High income
GNQ,2010,FY12,H,High income
GNQ,2011,FY13,H,High income
GNQ,2012,FY14,H,High income
GNQ,2013,FY15,H,High income
GNQ,2014,FY16,H,High income
GNQ,2015,FY17,UM,Upper middle income
GNQ,2016,FY18,UM,Upper middle income
GNQ,2017,FY19,UM,Upper middle income
GNQ,2018,FY20,UM,Upper middle income
GNQ,2019,FY21,UM,Upper middle income
GNQ,2020,FY22,UM,Upper middle income
GNQ,2021,FY23,UM,Upper middle income
GNQ,2022,FY24,UM,Upper middle income
GNQ,2023,FY25,UM,Upper middle income
GNQ,2024,FY26,UM,Upper middle income
GNQ,2025,FY27,UM,Upper middle income
GRC,1987,FY89,UM,Upper middle income
GRC,1988,FY90,UM,Upper middle income
GRC,1989,FY91,UM,Upper middle income
GRC,1990,FY92,UM,Upper middle income
GRC,1991,FY93,UM,Upper middle income
GRC,1992,FY94,UM,Upper middle income
GRC,1993,FY95,UM,Upper middle income
GRC,1994,FY96,UM,Upper middle income
GRC,1995,FY97,UM,Upper middle income
GRC,1996,FY98,H,High income
GRC,1997,FY99,H,High income
GRC,1998,FY00,H,High income
GRC,1999,FY01,H,High income
GRC,2000,FY02,H,High income
GRC,2001,FY03,H,High income
GRC,2002,FY04,H,High income
GRC,2003,FY05,H,High income
GRC,2004,FY06,H,High income
GRC,2005,FY07,H,High income
GRC,2006,FY08,H,High income
GRC,2007,FY09,H,High income
GRC,2008,FY10,H,High income
GRC,2009,FY11,H,High income
GRC,2010,FY12,H,High income
GRC,2011,FY13,H,High income
GRC,2012,FY14,H,High income
GRC,2013,FY15,H,High income
GRC,2014,FY16,H,High income
GRC,2015,FY17,H,High income
GRC,2016,FY18,H,High income
GRC,2017,FY19,H,High income
GRC,2018,FY20,H,High income
GRC,2019,FY21,H,High income
GRC,2020,FY22,H,High income
GRC,2021,FY23,H,High income
GRC,2022,FY24,H,High income
GRC,2023,FY25,H,High income
GRC,2024,FY26,H,High income
GRC,2025,FY27,H,High income
GRD,1987,FY89,LM,Lower middle income
GRD,1988,FY90,LM,Lower middle income
GRD,1989,FY91,LM,Lower middle income
GRD,1990,FY92,LM,Lower middle income
GRD,1991,FY93,LM,Lower middle income
GRD,1992,FY94,LM,Lower middle income
GRD,1993,FY95,LM,Lower middle income
GRD,1994,FY96,LM,Lower middle income
GRD,1995,FY97,LM,Lower middle income
GRD,1996,FY98,LM,Lower middle income
GRD,1997,FY99,UM,Upper middle income
GRD,1998,FY00,UM,Upper middle income
GRD,1999,FY01,UM,Upper middle income
GRD,2000,FY02,UM,Upper middle income
GRD,2001,FY03,UM,Upper middle income
GRD,2002,FY04,UM,Upper middle income
GRD,2003,FY05,UM,Upper middle income
GRD,2004,FY06,UM,Upper middle income
GRD,2005,FY07,UM,Upper middle income
GRD,2006,FY08,UM,Upper middle income
GRD,2007,FY09,UM,Upper middle income
GRD,2008,FY10,UM,Upper middle income
GRD,2009,FY11,UM,Upper middle income
GRD,2010,FY12,UM,Upper middle income
GRD,2011,FY13,UM,Upper middle income
GRD,2012,FY14,UM,Upper middle income
GRD,2013,FY15,UM,Upper middle income
GRD,2014,FY16,UM,Upper middle income
GRD,2015,FY17,UM,Upper middle income
GRD,2016,FY18,UM,Upper middle income
GRD,2017,FY19,UM,Upper middle income
GRD,2018,FY20,UM,Upper middle income
GRD,2019,FY21,UM,Upper middle income
GRD,2020,FY22,UM,Upper middle income
GRD,2021,FY23,UM,Upper middle income
GRD,2022,FY24,UM,Upper middle income
GRD,2023,FY25,UM,Upper middle income
GRD,2024,FY26,UM,Upper middle income
GRD,2025,FY27,UM,Upper middle income
GRL,1987,FY89,H,High income
GRL,1988,FY90,H,High income
GRL,1989,FY91,H,High income
GRL,1990,FY92,H,High income
GRL,1991,FY93,H,High income
GRL,1992,FY94,H,High income
GRL,1993,FY95,H,High income
GRL,1994,FY96,H,High income
GRL,1995,FY97,H,High income
GRL,1996,FY98,H,High income
GRL,1997,FY99,H,High income
GRL,1998,FY00,H,High income
GRL,1999,FY01,H,High income
GRL,2000,FY02,H,High income
GRL,2001,FY03,H,High income
GRL,2002,FY04,H,High income
GRL,2003,FY05,H,High income
GRL,2004,FY06,H,High income
GRL,2005,FY07,H,High income
GRL,2006,FY08,H,High income
GRL,2007,FY09,H,High income
GRL,2008,FY10,H,High income
GRL,2009,FY11,H,High income
GRL,2010,FY12,H,High income
GRL,2011,FY13,H,High income
GRL,2012,FY14,H,High income
GRL,2013,FY15,H,High income
GRL,2014,FY16,H,High income
GRL,2015,FY17,H,High income
GRL,2016,FY18,H,High income
GRL,2017,FY19,H,High income
GRL,2018,FY20,H,High income
GRL,2019,FY21,H,High income
GRL,2020,FY22,H,High income
GRL,2021,FY23,H,High income
GRL,2022,FY24,H,High income
GRL,2023,FY25,H,High income
GRL,2024,FY26,H,High income
GRL,2025,FY27,H,High income
GTM,1987,FY89,LM,Lower middle income
GTM,1988,FY90,LM,Lower middle income
GTM,1989,FY91,LM,Lower middle income
GTM,1990,FY92,LM,Lower middle income
GTM,1991,FY93,LM,Lower middle income
GTM,1992,FY94,LM,Lower middle income
GTM,1993,FY95,LM,Lower middle income
GTM,1994,FY96,LM,Lower middle income
GTM,1995,FY97,LM,Lower middle income
GTM,1996,FY98,LM,Lower middle income
GTM,1997,FY99,LM,Lower middle income
GTM,1998,FY00,LM,Lower middle income
GTM,1999,FY01,LM,Lower middle income
GTM,2000,FY02,LM,Lower middle income
GTM,2001,FY03,LM,Lower middle income
GTM,2002,FY04,LM,Lower middle income
GTM,2003,FY05,LM,Lower middle income
GTM,2004,FY06,LM,Lower middle income
GTM,2005,FY07,LM,Lower middle income
GTM,2006,FY08,LM,Lower middle income
GTM,2007,FY09,LM,Lower middle income
GTM,2008,FY10,LM,Lower middle income
GTM,2009,FY11,LM,Lower middle income
GTM,2010,FY12,LM,Lower middle income
GTM,2011,FY13,LM,Lower middle income
GTM,2012,FY14,LM,Lower middle income
GTM,2013,FY15,LM,Lower middle income
GTM,2014,FY16,LM,Lower middle income
GTM,2015,FY17,LM,Lower middle income
GTM,2016,FY18,LM,Lower middle income
GTM,2017,FY19,UM,Upper middle income
GTM,2018,FY20,UM,Upper middle income
GTM,2019,FY21,UM,Upper middle income
GTM,2020,FY22,UM,Upper middle income
GTM,2021,FY23,UM,Upper middle income
GTM,2022,FY24,UM,Upper middle income
GTM,2023,FY25,UM,Upper middle income
GTM,2024,FY26,UM,Upper middle income
GTM,2025,FY27,UM,Upper middle income
GUM,1987,FY89,H,High income
GUM,1988,FY90,H,High income
GUM,1989,FY91,H,High income
GUM,1990,FY92,UM,Upper middle income
GUM,1991,FY93,UM,Upper middle income
GUM,1992,FY94,UM,Upper middle income
GUM,1993,FY95,UM,Upper middle income
GUM,1994,FY96,UM,Upper middle income
GUM,1995,FY97,H,High income
GUM,1996,FY98,H,High income
GUM,1997,FY99,H,High income
GUM,1998,FY00,H,High income
GUM,1999,FY01,H,High income
GUM,2000,FY02,H,High income
GUM,2001,FY03,H,High income
GUM,2002,FY04,H,High income
GUM,2003,FY05,H,High income
GUM,2004,FY06,H,High income
GUM,2005,FY07,H,High income
GUM,2006,FY08,H,High income
GUM,2007,FY09,H,High income
GUM,2008,FY10,H,High income
GUM,2009,FY11,H,High income
GUM,2010,FY12,H,High income
GUM,2011,FY13,H,High income
GUM,2012,FY14,H,High income
GUM,2013,FY15,H,High income
GUM,2014,FY16,H,High income
GUM,2015,FY17,H,High income
GUM,2016,FY18,H,High income
GUM,2017,FY19,H,High income
GUM,2018,FY20,H,High income
GUM,2019,FY21,H,High income
GUM,2020,FY22,H,High income
GUM,2021,FY23,H,High income
GUM,2022,FY24,H,High income
GUM,2023,FY25,H,High income
GUM,2024,FY26,H,High income
GUM,2025,FY27,H,High income
GUY,1987,FY89,L,Low income
GUY,1988,FY90,L,Low income
GUY,1989,FY91,L,Low income
GUY,1990,FY92,L,Low income
GUY,1991,FY93,L,Low income
GUY,1992,FY94,L,Low income
GUY,1993,FY95,L,Low income
GUY,1994,FY96,L,Low income
GUY,1995,FY97,L,Low income
GUY,1996,FY98,L,Low income
GUY,1997,FY99,LM,Lower middle income
GUY,1998,FY00,LM,Lower middle income
GUY,1999,FY01,LM,Lower middle income
GUY,2000,FY02,LM,Lower middle income
GUY,2001,FY03,LM,Lower middle income
GUY,2002,FY04,LM,Lower middle income
GUY,2003,FY05,LM,Lower middle income
GUY,2004,FY06,LM,Lower middle income
GUY,2005,FY07,LM,Lower middle income
GUY,2006,FY08,LM,Lower middle income
GUY,2007,FY09,LM,Lower middle income
GUY,2008,FY10,LM,Lower middle income
GUY,2009,FY11,LM,Lower middle income
GUY,2010,FY12,LM,Lower middle income
GUY,2011,FY13,LM,Lower middle income
GUY,2012,FY14,LM,Lower middle income
GUY,2013,FY15,LM,Lower middle income
GUY,2014,FY16,LM,Lower middle income
GUY,2015,FY17,UM,Upper middle income
GUY,2016,FY18,UM,Upper middle income
GUY,2017,FY19,UM,Upper middle income
GUY,2018,FY20,UM,Upper middle income
GUY,2019,FY21,UM,Upper middle income
GUY,2020,FY22,UM,Upper middle income
GUY,2021,FY23,UM,Upper middle income
GUY,2022,FY24,H,High income
GUY,2023,FY25,H,High income
GUY,2024,FY26,H,High income
GUY,2025,FY27,H,High income
HKG,1987,FY89,H,High income
HKG,1988,FY90,H,High income
HKG,1989,FY91,H,High income
HKG,1990,FY92,H,High income
HKG,1991,FY93,H,High income
HKG,1992,FY94,H,High income
HKG,1993,FY95,H,High income
HKG,1994,FY96,H,High income
HKG,1995,FY97,H,High income
HKG,1996,FY98,H,High income
HKG,1997,FY99,H,High income
HKG,1998,FY00,H,High income
HKG,1999,FY01,H,High income
HKG,2000,FY02,H,High income
HKG,2001,FY03,H,High income
HKG,2002,FY04,H,High income
HKG,2003,FY05,H,High income
HKG,2004,FY06,H,High income
HKG,2005,FY07,H,High income
HKG,2006,FY08,H,High income
HKG,2007,FY09,H,High income
HKG,2008,FY10,H,High income
HKG,2009,FY11,H,High income
HKG,2010,FY12,H,High income
HKG,2011,FY13,H,High income
HKG,2012,FY14,H,High income
HKG,2013,FY15,H,High income
HKG,2014,FY16,H,High income
HKG,2015,FY17,H,High income
HKG,2016,FY18,H,High income
HKG,2017,FY19,H,High income
HKG,2018,FY20,H,High income
HKG,2019,FY21,H,High income
HKG,2020,FY22,H,High income
HKG,2021,FY23,H,High income
HKG,2022,FY24,H,High income
HKG,2023,FY25,H,High income
HKG,2024,FY26,H,High income
HKG,2025,FY27,H,High income
HND,1987,FY89,LM,Lower middle income
HND,1988,FY90,LM,Lower middle income
HND,1989,FY91,LM,Lower middle income
HND,1990,FY92,L,Low income
HND,1991,FY93,L,Low income
HND,1992,FY94,L,Low income
HND,1993,FY95,L,Low income
HND,1994,FY96,L,Low income
HND,1995,FY97,L,Low income
HND,1996,FY98,L,Low income
HND,1997,FY99,L,Low income
HND,1998,FY00,L,Low income
HND,1999,FY01,LM,Lower middle income
HND,2000,FY02,LM,Lower middle income
HND,2001,FY03,LM,Lower middle income
HND,2002,FY04,LM,Lower middle income
HND,2003,FY05,LM,Lower middle income
HND,2004,FY06,LM,Lower middle income
HND,2005,FY07,LM,Lower middle income
HND,2006,FY08,LM,Lower middle income
HND,2007,FY09,LM,Lower middle income
HND,2008,FY10,LM,Lower middle income
HND,2009,FY11,LM,Lower middle income
HND,2010,FY12,LM,Lower middle income
HND,2011,FY13,LM,Lower middle income
HND,2012,FY14,LM,Lower middle income
HND,2013,FY15,LM,Lower middle income
HND,2014,FY16,LM,Lower middle income
HND,2015,FY17,LM,Lower middle income
HND,2016,FY18,LM,Lower middle income
HND,2017,FY19,LM,Lower middle income
HND,2018,FY20,LM,Lower middle income
HND,2019,FY21,LM,Lower middle income
HND,2020,FY22,LM,Lower middle income
HND,2021,FY23,LM,Lower middle income
HND,2022,FY24,LM,Lower middle income
HND,2023,FY25,LM,Lower middle income
HND,2024,FY26,LM,Lower middle income
HND,2025,FY27,LM,Lower middle income
HRV,1992,FY94,LM,Lower middle income
HRV,1993,FY95,LM,Lower middle income
HRV,1994,FY96,LM,Lower middle income
HRV,1995,FY97,UM,Upper middle income
HRV,1996,FY98,UM,Upper middle income
HRV,1997,FY99,UM,Upper middle income
HRV,1998,FY00,UM,Upper middle income
HRV,1999,FY01,UM,Upper middle income
HRV,2000,FY02,UM,Upper middle income
HRV,2001,FY03,UM,Upper middle income
HRV,2002,FY04,UM,Upper middle income
HRV,2003,FY05,UM,Upper middle income
HRV,2004,FY06,UM,Upper middle income
HRV,2005,FY07,UM,Upper middle income
HRV,2006,FY08,UM,Upper middle income
HRV,2007,FY09,UM,Upper middle income
HRV,2008,FY10,H,High income
HRV,2009,FY11,H,High income
HRV,2010,FY12,H,High income
HRV,2011,FY13,H,High income
HRV,2012,FY14,H,High income
HRV,2013,FY15,H,High income
HRV,2014,FY16,H,High income
HRV,2015,FY17,H,High income
HRV,2016,FY18,UM,Upper middle income
HRV,2017,FY19,H,High income
HRV,2018,FY20,H,High income
HRV,2019,FY21,H,High income
HRV,2020,FY22,H,High income
HRV,2021,FY23,H,High income
HRV,2022,FY24,H,High income
HRV,2023,FY25,H,High income
HRV,2024,FY26,H,High income
HRV,2025,FY27,H,High income
HTI,1987,FY89,L,Low income
HTI,1988,FY90,L,Low income
HTI,1989,FY91,L,Low income
HTI,1990,FY92,L,Low income
HTI,1991,FY93,L,Low income
HTI,1992,FY94,L,Low income
HTI,1993,FY95,L,Low income
HTI,1994,FY96,L,Low income
HTI,1995,FY97,L,Low income
HTI,1996,FY98,L,Low income
HTI,1997,FY99,L,Low income
HTI,1998,FY00,L,Low income
HTI,1999,FY01,L,Low income
HTI,2000,FY02,L,Low income
HTI,2001,FY03,L,Low income
HTI,2002,FY04,L,Low income
HTI,2003,FY05,L,Low income
HTI,2004,FY06,L,Low income
HTI,2005,FY07,L,Low income
HTI,2006,FY08,L,Low income
HTI,2007,FY09,L,Low income
HTI,2008,FY10,L,Low income
HTI,2009,FY11,L,Low income
HTI,2010,FY12,L,Low income
HTI,2011,FY13,L,Low income
HTI,2012,FY14,L,Low income
HTI,2013,FY15,L,Low income
HTI,2014,FY16,L,Low income
